,cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,hadevelopt,housing_psa,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,parks_nm,transit_district,station_name
48,159209681,2014-01-10T00:00:00.000,17:50:00,79,2014-01-10T00:00:00.000,105,ROBBERY,379.0,"ROBBERY,GAS STATION",COMPLETED,FELONY,BROOKLYN,FRONT OF,GAS STATION,N.Y. POLICE DEPT,0.0,,NA,996229.0,193536.0,,BLACK,U,40.697888492,-73.956801115,"{'latitude': '40.697888492', 'longitude': '-73.956801115'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,17212.0,69.0,2.0,38.0,51.0,2014-01-10T00:00:00.000,17:58:00,,,
49,757192494,2017-01-25T00:00:00.000,09:00:00,5,2017-01-26T00:00:00.000,109,GRAND LARCENY,418.0,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0.0,,NA,985334.0,201196.0,,,,40.718921422,-73.996090942,"{'latitude': '40.718921422', 'longitude': '-73.996090942'}",PATROL BORO MAN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,12076.0,57.0,4.0,32.0,2.0,2017-01-25T00:00:00.000,09:00:00,,,
50,617302059,2015-08-26T00:00:00.000,19:30:00,90,2015-09-03T00:00:00.000,352,CRIMINAL TRESPASS,203.0,"TRESPASS 3, CRIMINAL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,FACTORY/WAREHOUSE,N.Y. POLICE DEPT,0.0,,NA,1003926.0,198770.0,<18,BLACK,M,40.712240822,-73.929027844,"{'latitude': '40.712240822', 'longitude': '-73.929027844'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,13828.0,36.0,2.0,30.0,56.0,2015-08-26T00:00:00.000,20:00:00,,,
51,725946382,2015-12-15T00:00:00.000,19:30:00,43,2015-12-20T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,CASTLE HILL,887,1026596.0,236961.0,,,,40.816985648,-73.847014071,"{'latitude': '40.816985648', 'longitude': '-73.847014071'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,11611.0,58.0,5.0,31.0,26.0,,,,,
52,312654709,2016-12-27T00:00:00.000,15:10:00,77,2016-12-27T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1000933.0,185688.0,18-24,BLACK,M,40.676339914,-73.939856334,"{'latitude': '40.676339914', 'longitude': '-73.939856334'}",PATROL BORO BKLYN NORTH,25-44,BLACK,F,17615.0,16.0,2.0,49.0,49.0,2016-12-27T00:00:00.000,15:20:00,,,
53,436178212,2014-09-17T00:00:00.000,18:22:00,19,2014-09-17T00:00:00.000,121,CRIMINAL MISCHIEF & RELATED OF,268.0,CRIMINAL MIS 2 & 3,COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,NA,997000.0,225137.0,25-44,WHITE,M,40.78462429,-73.953960734,"{'latitude': '40.78462429', 'longitude': '-73.953960734'}",PATROL BORO MAN NORTH,45-64,WHITE,M,10099.0,23.0,4.0,51.0,11.0,2014-09-17T00:00:00.000,18:30:00,,,
54,375985340,2013-08-06T00:00:00.000,16:00:00,71,2013-08-07T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,998677.0,180941.0,,,,40.663314424,-73.947999762,"{'latitude': '40.663314424', 'longitude': '-73.947999762'}",PATROL BORO BKLYN SOUTH,45-64,BLACK,F,13509.0,17.0,2.0,11.0,44.0,,,NA,,
55,133989307,2016-08-12T00:00:00.000,03:10:00,75,2016-08-16T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,FACTORY/WAREHOUSE,N.Y. POLICE DEPT,0.0,,NA,1011692.0,181077.0,UNKNOWN,BLACK,M,40.663656943,-73.901087069,"{'latitude': '40.663656943', 'longitude': '-73.901087069'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,D,17214.0,55.0,2.0,25.0,46.0,2016-08-12T00:00:00.000,03:20:00,,,
56,455442968,2016-03-15T00:00:00.000,23:00:00,121,2016-03-16T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,945508.0,167767.0,,,,40.627081661,-74.139570038,"{'latitude': '40.627081661', 'longitude': '-74.139570038'}",PATROL BORO STATEN ISLAND,65+,WHITE,M,10370.0,4.0,1.0,13.0,75.0,2016-03-16T00:00:00.000,08:00:00,,,
57,926882816,2017-01-17T00:00:00.000,01:00:00,47,2017-01-25T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,OPPOSITE OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1021058.0,259407.0,UNKNOWN,UNKNOWN,M,40.878618049,-73.866898476,"{'latitude': '40.878618049', 'longitude': '-73.866898476'}",PATROL BORO BRONX,45-64,BLACK,M,11605.0,29.0,5.0,2.0,30.0,2017-01-25T00:00:00.000,16:37:00,,,
58,464333325,2012-10-26T00:00:00.000,18:05:00,105,2012-10-26T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,1063622.0,207618.0,,,,40.736192175,-73.713594089,"{'latitude': '40.736192175', 'longitude': '-73.713594089'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,D,15785.0,63.0,3.0,16.0,63.0,,,NA,,
59,222850583,2017-11-16T00:00:00.000,14:45:00,84,2017-11-16T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0.0,,NA,987072.0,189816.0,,,,40.687685606,-73.989825915,"{'latitude': '40.687685606', 'longitude': '-73.989825915'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,D,16865.0,68.0,2.0,38.0,54.0,2017-11-16T00:00:00.000,15:00:00,,,
60,848609220,2017-01-13T00:00:00.000,15:15:00,88,2017-01-13T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,INGERSOLL,477,989763.0,192047.0,18-24,WHITE HISPANIC,M,40.693807922,-73.980120917,"{'latitude': '40.693807922', 'longitude': '-73.980120917'}",PATROL BORO BKLYN NORTH,18-24,WHITE HISPANIC,M,16865.0,68.0,2.0,48.0,55.0,2017-01-13T00:00:00.000,15:52:00,,,
61,715846130,2014-09-12T00:00:00.000,12:30:00,30,2014-09-12T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,PRIVATE/PAROCHIAL SCHOOL,N.Y. POLICE DEPT,0.0,,NA,999337.0,239612.0,,,,40.824350504,-73.945489219,"{'latitude': '40.824350504', 'longitude': '-73.945489219'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,F,12428.0,37.0,4.0,36.0,19.0,2014-09-12T00:00:00.000,13:30:00,,,
62,437296171,2017-08-15T00:00:00.000,20:10:00,114,2017-08-15T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,NA,1003448.0,213259.0,UNKNOWN,UNKNOWN,U,40.752010616,-73.930710705,"{'latitude': '40.752010616', 'longitude': '-73.930710705'}",PATROL BORO QUEENS NORTH,45-64,WHITE,M,16858.0,39.0,3.0,33.0,72.0,2017-08-15T00:00:00.000,20:20:00,,,
63,645606146,2012-12-26T00:00:00.000,11:50:00,13,2012-12-26T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,TELECOMM. STORE,N.Y. POLICE DEPT,0.0,,NA,987103.0,207735.0,,WHITE,M,40.736868993,-73.989706546,"{'latitude': '40.736868993', 'longitude': '-73.989706546'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,11724.0,11.0,4.0,50.0,7.0,2012-12-26T00:00:00.000,11:55:00,NA,,
64,250069740,2016-03-01T00:00:00.000,18:35:00,88,2016-03-01T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,NA,990520.0,192989.0,45-64,BLACK,M,40.696392989,-73.97739021,"{'latitude': '40.696392989', 'longitude': '-73.97739021'}",PATROL BORO BKLYN NORTH,UNKNOWN,UNKNOWN,E,17212.0,68.0,2.0,48.0,55.0,2016-03-01T00:00:00.000,18:36:00,,,
65,918889313,2013-07-11T00:00:00.000,03:00:00,115,2013-07-11T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,GROCERY/BODEGA,N.Y. POLICE DEPT,0.0,,NA,1017168.0,214730.0,,,,40.756007704,-73.881184383,"{'latitude': '40.756007704', 'longitude': '-73.881184383'}",PATROL BORO QUEENS NORTH,,UNKNOWN,D,14783.0,65.0,3.0,5.0,73.0,2013-07-11T00:00:00.000,03:25:00,NA,,
66,530996098,2016-02-15T00:00:00.000,15:25:00,106,2016-02-15T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1026544.0,182554.0,18-24,ASIAN / PACIFIC ISLANDER,F,40.667652487,-73.847544028,"{'latitude': '40.667652487', 'longitude': '-73.847544028'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,15314.0,62.0,3.0,41.0,64.0,2016-02-15T00:00:00.000,15:30:00,,,
67,196243019,2012-03-25T00:00:00.000,16:00:00,115,2012-05-22T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1016667.0,213611.0,,UNKNOWN,U,40.752938187,-73.882998128,"{'latitude': '40.752938187', 'longitude': '-73.882998128'}",PATROL BORO QUEENS NORTH,25-44,WHITE HISPANIC,F,14783.0,65.0,3.0,5.0,73.0,2012-05-21T00:00:00.000,18:44:00,NA,,
68,178877536,2017-10-28T00:00:00.000,07:30:00,26,2017-10-28T00:00:00.000,126,MISCELLANEOUS PENAL LAW,708.0,"IMPERSONATION 1, POLICE OFFICE",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,NA,998493.0,238571.0,UNKNOWN,UNKNOWN,M,40.821494655,-73.948540962,"{'latitude': '40.821494655', 'longitude': '-73.948540962'}",PATROL BORO MAN NORTH,25-44,BLACK,F,12428.0,37.0,4.0,36.0,17.0,,,,,
69,862898258,2013-10-31T00:00:00.000,13:00:00,6,2013-10-31T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,BEAUTY & NAIL SALON,N.Y. POLICE DEPT,0.0,,NA,983742.0,207167.0,,BLACK,U,40.735310419,-74.001834497,"{'latitude': '40.735310419', 'longitude': '-74.001834497'}",PATROL BORO MAN SOUTH,45-64,UNKNOWN,M,12077.0,57.0,4.0,10.0,3.0,,,NA,,
70,775908995,2013-05-05T00:00:00.000,21:40:00,102,2013-05-05T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1023827.0,190768.0,25-44,WHITE HISPANIC,M,40.690210594,-73.857289759,"{'latitude': '40.690210594', 'longitude': '-73.857289759'}",PATROL BORO QUEENS SOUTH,25-44,WHITE HISPANIC,F,24017.0,46.0,3.0,41.0,60.0,,,NA,,
71,317306503,2016-09-02T00:00:00.000,14:00:00,13,2016-09-02T00:00:00.000,109,GRAND LARCENY,412.0,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,990577.0,204879.0,25-44,WHITE,U,40.729028172,-73.977173481,"{'latitude': '40.729028172', 'longitude': '-73.977173481'}",PATROL BORO MAN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,M,11729.0,70.0,4.0,50.0,5.0,2016-09-02T00:00:00.000,15:00:00,,,
72,911639488,2016-01-03T00:00:00.000,01:30:00,41,2016-01-03T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,NA,1013619.0,239956.0,25-44,WHITE HISPANIC,M,40.825258747,-73.893884137,"{'latitude': '40.825258747', 'longitude': '-73.893884137'}",PATROL BORO BRONX,45-64,BLACK HISPANIC,M,10937.0,8.0,5.0,43.0,24.0,2016-01-03T00:00:00.000,02:04:00,,,
73,986013644,2015-04-12T00:00:00.000,18:45:00,75,2015-04-12T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,,OTHER,N.Y. POLICE DEPT,0.0,,NA,1013014.0,181942.0,,,,40.666026978,-73.896318249,"{'latitude': '40.666026978', 'longitude': '-73.896318249'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17214.0,45.0,2.0,25.0,47.0,2015-04-12T00:00:00.000,19:00:00,,,
74,582841986,2015-02-13T00:00:00.000,18:27:00,43,2015-02-13T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1017772.0,240710.0,45-64,WHITE HISPANIC,F,40.827313476,-73.878874593,"{'latitude': '40.827313476', 'longitude': '-73.878874593'}",PATROL BORO BRONX,45-64,WHITE HISPANIC,M,11610.0,58.0,5.0,31.0,26.0,2015-02-13T00:00:00.000,18:46:00,,,
75,644677815,2015-12-03T00:00:00.000,17:45:00,43,2015-12-03T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,SOUNDVIEW,936,1020891.0,236726.0,25-44,BLACK,M,40.816366145,-73.867626311,"{'latitude': '40.816366145', 'longitude': '-73.867626311'}",PATROL BORO BRONX,UNKNOWN,UNKNOWN,E,11611.0,58.0,5.0,31.0,26.0,,,,,
76,918772229,2014-10-20T00:00:00.000,02:30:00,106,2014-10-20T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,INSIDE,COMMERCIAL BUILDING,N.Y. STATE POLICE,11.0,,NA,1031898.0,186190.0,,UNKNOWN,M,40.677605279,-73.82821878,"{'latitude': '40.677605279', 'longitude': '-73.82821878'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,24016.0,62.0,3.0,46.0,64.0,2014-10-20T00:00:00.000,02:45:00,,,
77,686025191,2013-04-15T00:00:00.000,21:00:00,32,2013-04-15T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,NA,1000622.0,235883.0,,,,40.814113161,-73.940855365,"{'latitude': '40.814113161', 'longitude': '-73.940855365'}",PATROL BORO MAN NORTH,25-44,BLACK,F,13095.0,18.0,4.0,36.0,20.0,2013-04-15T00:00:00.000,21:05:00,NA,,
78,905735924,2014-03-20T00:00:00.000,00:05:00,115,2014-03-20T00:00:00.000,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,QUEENS,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1.0,,NA,1022285.0,212504.0,,,,40.749877374,-73.862727261,"{'latitude': '40.749877374', 'longitude': '-73.862727261'}",PATROL BORO QUEENS NORTH,,UNKNOWN,E,14510.0,65.0,3.0,21.0,73.0,2014-03-20T00:00:00.000,00:15:00,,20.0,103 ST.-CORONA PLAZA
79,186713078,2017-11-04T00:00:00.000,19:00:00,113,2017-11-05T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,661.0,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1047038.0,184470.0,25-44,BLACK,M,40.672789843,-73.773651622,"{'latitude': '40.672789843', 'longitude': '-73.773651622'}",PATROL BORO QUEENS SOUTH,18-24,BLACK,F,24669.0,41.0,3.0,46.0,71.0,2017-11-04T00:00:00.000,19:30:00,,,
80,442691362,2015-08-21T00:00:00.000,23:00:00,106,2015-08-21T00:00:00.000,106,FELONY ASSAULT,105.0,STRANGULATION 1ST,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1032897.0,189652.0,45-64,ASIAN / PACIFIC ISLANDER,M,40.687102231,-73.824592157,"{'latitude': '40.687102231', 'longitude': '-73.824592157'}",PATROL BORO QUEENS SOUTH,45-64,UNKNOWN,F,24015.0,62.0,3.0,46.0,64.0,2015-08-21T00:00:00.000,23:10:00,,,
81,259443625,2016-10-22T00:00:00.000,15:00:00,83,2016-10-22T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1007350.0,194438.0,<18,WHITE HISPANIC,M,40.70034223,-73.916691948,"{'latitude': '40.70034223', 'longitude': '-73.916691948'}",PATROL BORO BKLYN NORTH,25-44,WHITE HISPANIC,F,13828.0,42.0,2.0,37.0,53.0,2016-10-22T00:00:00.000,15:30:00,,,
82,811204173,2012-01-17T00:00:00.000,17:00:00,50,2012-01-18T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1012882.0,264897.0,,,,40.89371668,-73.896440557,"{'latitude': '40.89371668', 'longitude': '-73.896440557'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,M,11609.0,48.0,5.0,40.0,33.0,2012-01-17T00:00:00.000,23:20:00,NA,,
83,517289099,2014-11-09T00:00:00.000,17:15:00,44,2014-11-09T00:00:00.000,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0.0,,NA,1009050.0,246718.0,,UNKNOWN,U,40.843832489,-73.91036803,"{'latitude': '40.843832489', 'longitude': '-73.91036803'}",PATROL BORO BRONX,18-24,BLACK,M,10935.0,50.0,5.0,22.0,27.0,,,,,
84,126882420,2012-01-22T00:00:00.000,12:30:00,47,2012-01-22T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1028017.0,262766.0,18-24,BLACK,M,40.887805677,-73.84171184,"{'latitude': '40.887805677', 'longitude': '-73.84171184'}",PATROL BORO BRONX,25-44,BLACK,F,11275.0,29.0,5.0,2.0,30.0,,,NA,,
85,695267658,2011-03-17T00:00:00.000,19:30:00,43,2011-03-17T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0.0,,NA,1022239.0,242799.0,,,,40.833029094,-73.862721934,"{'latitude': '40.833029094', 'longitude': '-73.862721934'}",PATROL BORO BRONX,,UNKNOWN,E,11610.0,58.0,5.0,31.0,26.0,,,NA,,
86,317224167,2012-06-29T00:00:00.000,15:15:00,41,2012-06-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0.0,,NA,1012542.0,237039.0,,,,40.817255925,-73.897787893,"{'latitude': '40.817255925', 'longitude': '-73.897787893'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10937.0,8.0,5.0,43.0,24.0,2012-06-29T00:00:00.000,15:20:00,NA,,
87,683550005,2012-12-22T00:00:00.000,20:32:00,122,2012-12-23T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0.0,,NA,937099.0,149526.0,,,,40.57697314,-74.169736175,"{'latitude': '40.57697314', 'longitude': '-74.169736175'}",PATROL BORO STATEN ISLAND,,UNKNOWN,D,10700.0,30.0,1.0,9.0,75.0,,,NA,,
88,765518913,2017-07-12T00:00:00.000,18:30:00,105,2017-07-16T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,1055081.0,197607.0,UNKNOWN,BLACK,M,40.708787036,-73.744518758,"{'latitude': '40.708787036', 'longitude': '-73.744518758'}",PATROL BORO QUEENS SOUTH,45-64,BLACK,M,24338.0,63.0,3.0,6.0,63.0,2017-07-12T00:00:00.000,20:00:00,,,
89,582962028,2016-02-07T00:00:00.000,16:30:00,68,2016-02-07T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,977790.0,169378.0,,,,40.631585879,-74.023275243,"{'latitude': '40.631585879', 'longitude': '-74.023275243'}",PATROL BORO BKLYN SOUTH,65+,WHITE,M,17216.0,10.0,2.0,44.0,41.0,2016-02-07T00:00:00.000,21:30:00,,,
90,496506286,2017-07-06T00:00:00.000,07:45:00,34,2017-07-06T00:00:00.000,117,DANGEROUS DRUGS,500.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,NA,1004370.0,252431.0,,,,40.85952488,-73.927265571,"{'latitude': '40.85952488', 'longitude': '-73.927265571'}",PATROL BORO MAN NORTH,UNKNOWN,UNKNOWN,E,13098.0,47.0,4.0,39.0,22.0,2017-07-06T00:00:00.000,08:30:00,,,
91,197086056,2017-09-13T00:00:00.000,20:33:00,40,2017-09-13T00:00:00.000,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2.0,,4752,1007174.0,235889.0,18-24,BLACK,M,40.814115058,-73.917185361,"{'latitude': '40.814115058', 'longitude': '-73.917185361'}",PATROL BORO BRONX,UNKNOWN,UNKNOWN,E,10933.0,49.0,5.0,35.0,23.0,2017-09-13T00:00:00.000,21:58:00,,,
92,118807000,2016-05-01T00:00:00.000,06:00:00,33,2016-05-01T00:00:00.000,341,PETIT LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,NA,999242.0,242681.0,,,,40.832774193,-73.945825615,"{'latitude': '40.832774193', 'longitude': '-73.945825615'}",PATROL BORO MAN NORTH,25-44,WHITE HISPANIC,M,13090.0,47.0,4.0,23.0,21.0,2016-05-01T00:00:00.000,17:20:00,,,
93,671099534,2014-10-12T00:00:00.000,00:55:00,1,2014-10-12T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,981493.0,204887.0,25-44,WHITE,F,40.729051962,-74.009948773,"{'latitude': '40.729051962', 'longitude': '-74.009948773'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,12077.0,57.0,4.0,10.0,3.0,2014-10-12T00:00:00.000,01:05:00,,,
94,541289727,2014-08-27T00:00:00.000,14:50:00,25,2014-08-27T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,,NA,1002996.0,229133.0,,,,40.795581553,-73.932297815,"{'latitude': '40.795581553', 'longitude': '-73.932297815'}",PATROL BORO MAN NORTH,,UNKNOWN,D,13093.0,7.0,4.0,35.0,16.0,2014-08-27T00:00:00.000,15:00:00,,,
95,267920737,2014-09-26T00:00:00.000,21:00:00,90,2014-09-26T00:00:00.000,341,PETIT LARCENY,343.0,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,NA,994156.0,198960.0,,UNKNOWN,U,40.712778659,-73.964269076,"{'latitude': '40.712778659', 'longitude': '-73.964269076'}",PATROL BORO BKLYN NORTH,,UNKNOWN,M,17613.0,36.0,2.0,30.0,56.0,2014-09-26T00:00:00.000,21:00:00,,,
